from,to,cost
50448,50206,1.5757735118335
50449,50486,1.61692662960271
50449,50198,0.630236659588787
50449,50264,5.6318117851352
50449,50107,1.21486452265588
50449,50206,3.77549406481083
50449,50485,0.478785472370962
50450,50448,0.855490944965136
50450,50332,0.631662343047833
50450,50108,1.52138508815617
50451,50286,1.71045390805826
50451,50486,1.65141826960026
50451,50487,0.741540914175341
50452,50017,2.66413580509613
50452,50094,1.78341802297004
50452,50297,2.05205854577036
50452,50625,0.600898097576244
50452,50440,2.28274378807683
50452,50073,1.66821103999229
50452,50046,2.07319001261503
50452,50622,0.357670811185905
50452,50719,2.19618842223777
50453,50634,0.521849754615962
50453,50630,0.350307368839304
50454,50024,0.777791148452793
50454,50225,0.520845424360639
50454,50642,0.451017467278568
50454,50644,0.496624248961
50454,50634,0.878234697731465
50455,50456,0.424366830158129
50455,50516,0.810056033991836
50456,50512,0.883100809081874
50456,50513,0.633331975236545
50456,50547,3.71543015287559
50456,50516,1.09697933683337
50456,50230,2.71263035430573
50456,50455,0.411589969508203
50456,50505,2.25258075361674
50456,50554,4.61240992042004
50456,50541,3.30398454796542
50457,50758,1.72171594927178
50458,50401,2.10912747730156
50458,50442,3.86762679506119
50458,50639,1.08690864095647
50458,50647,0.634532526127771
50459,50041,4.66245453232675
50459,50124,0.882070348455843
50459,50157,5.3245583757905
50460,50210,3.92156822950076
50460,50434,4.73310048015457
50461,50242,4.01719858288185
50461,50234,0.592524276101486
50462,50185,0.945486294326567
50462,50234,0.271510231780062
50462,50412,1.57306863660934
50462,50121,5.32105603676607
50463,50464,1.6678442728924
50463,50465,2.38693605131002
50464,50088,1.97589690748599
50464,50121,3.13666752541055
50464,50084,2.61799089792247
50464,50463,1.6678442728924
50465,50220,0.800350761265274
50465,50422,3.0435853164693
50465,50463,2.38693605131002
50466,50227,3.36197272063548
50466,50143,2.56851614734512
50467,50544,0.274547453430713
50467,50273,1.1719532066076
50467,50143,0.413784459902055
50468,50257,1.79763038712963
50468,50124,3.64025009387525
50468,50077,0.546135120146772
50468,50468,3.764997024962
50469,50528,1.10384450553283
50469,50472,6.182714929936118
50469,50159,0.487909406561822
50469,50469,1.729387710849136
50469,50345,1.296001724126909
50470,50048,6.38957386870367
50470,50163,8.66679207389001
50471,50303,1.32258151958507
50471,50133,0.748132254554911
50471,50471,0.433478974762364
50472,50472,10.6360421490231
50472,50345,5.74932894321389
50472,50469,6.182714929936118
50472,50263,4.32360646564112
50473,50001,7.51228130057417
50473,50315,0.852518348254216
50474,50396,4.7097077896116
50474,50354,1.18755477820128
50474,50483,3.90775897169701
50474,50108,1.316533410477
50474,50206,1.56504792260515
50476,50448,1.00629152151758
50482,50250,4.71772108766118
50482,50483,0.62663915236283
50482,50334,0.52298786746809
50483,50482,0.657447502597559
50483,50198,0.80928660151502
50483,50329,0.296933010312153
50483,50250,4.68813264049792
50483,50107,2.25013641735467
50483,50108,4.21278927188814
50483,50474,4.00849570061933
50485,50449,0.448078064729683
50485,50486,1.26394898180981
50486,50179,11.0391997785727
50486,50449,1.45063557389094
50486,50451,1.71244860478195
50486,50756,3.74002562502434
50486,50485,1.1283196761942
50486,50505,2.01435607523679
50486,50107,1.68341690888235
50486,50286,2.52435337723676
50487,50264,3.99539732139669
50487,50379,4.50452663806257
50487,50451,0.673947201963989
50487,50716,0.872015234825583
50487,50286,1.94415038931787
50489,50761,0.400032460549675
50489,50716,0.658223139526046
50491,50498,0.493268184743386
50491,50374,0.683829772636672
50492,50374,0.651407573548099
50492,50331,1.06042597547466
50492,50107,2.88457560397789
50492,50230,1.97447663776674
50493,50505,0.9601333134907
50493,50107,0.512361212935881
50493,50501,0.880983030837665
50493,50495,0.359962946264442
50495,50499,0.565723759650487
50495,50188,0.754346157575617
50495,50493,0.408095369408654
50498,50491,0.489916766185298
50498,50188,0.799250246554197
50499,50512,1.53637597902803
50499,50505,0.765286695474412
50499,50495,0.66217651974232
50501,50505,0.316993043959111
50501,50493,0.953188092950144
50501,50286,2.68099050329496
50502,50323,2.59951638782992
50502,50020,2.210489962751724
50502,50294,2.163662948568073
50502,50502,2.8277128306771
51176,50032,4.0851507134478595
51176,51176,1.90758909008531
51176,50098,7.032889494429387
51176,50156,3.7534135346626702
50504,50323,0.687489984220442
50504,50020,0.333483723491785
50504,50414,2.33660360705448
50505,50512,1.60423576870798
50505,50499,0.752633658343264
50505,50516,2.09198946997102
50505,50501,0.379080384463387
50505,50486,2.54164022736731
50505,50456,1.77330144049852
50505,50714,0.787101081561293
50505,50507,0.436642046357848
50505,50107,1.46273213289165
50505,50493,1.0774874366475
50507,50505,0.535620198364683
50507,50715,0.454334969388987
50509,50034,0.285963830512754
50509,50020,0.563428491938917
50512,50456,0.828234156096804
50512,50505,2.11596989256503
50512,50499,1.96617393533816
50513,50456,0.533609695478933
50513,50715,0.83484984722422
50515,50230,0.74753566111934
50515,50319,0.85344167409135
50516,50017,8.90031374630515
50516,50179,15.1120183664253
50516,50326,0.124666666666667
50516,50545,4.54133410844105
50516,50456,1.09784854737297
50516,50505,2.3142498574295
50516,50714,1.62096209988491
50516,50455,0.796513408792806
50516,50541,2.96662420271314
50518,50336,0.636025378079622
50518,50201,0.559375919554492
50520,50051,0.205637721150423
50520,50358,0.210564718902123
50521,50523,0.344163921608356
50521,50326,0.508691918880765
50522,50796,5.28142471861907
50523,50521,0.359182973204454
50523,50524,0.827919312754851
50524,50529,0.869634435855898
50524,50523,0.919148535680603
50524,50377,1.14537293227609
50527,50529,0.428263089107122
50527,50377,0.703664415396249
50528,50528,1.763215989902888
50528,50469,1.05927739529068
50528,50359,12.839939764323415
50528,50152,10.796736881439795
50528,50266,0.700968677398268
50528,50151,4.1450551287666535
50529,50545,4.73390394757739
50529,50530,0.409984749526148
50529,50524,0.971005298985134
50529,50537,0.980232844645294
50529,50527,0.483801318845019
50530,50529,0.415819947527661
50530,50086,0.60685272771411
50530,50535,0.679309298003925
50531,50538,1.44951669983817
50531,50036,0.394613547076618
50533,50336,2.73579843865976
50533,50034,5.05681460888091
50533,50534,0.124666666666667
50533,50086,0.898995580112446
50533,50535,0.356779008501566
50533,50537,0.854666053936567
50533,50266,2.18627709486794
50534,50273,7.85868648921741
50534,50533,0.124666666666667
50534,50535,0.86424395269189
50535,50530,0.689586192033943
50535,50533,0.347538226896698
50535,50534,0.86424395269189
50535,50535,2.50685977395692
50535,50159,0.472120190694981
50535,50191,7.14982899131051
50537,50273,0.604941825400502
50537,50533,0.926622320831529
50537,50529,1.13140814331798
50538,50320,0.647512078350605
50538,50545,1.16267854865712
50538,50531,1.34563782394672
50538,50230,3.57544816289925
50538,50540,3.89840768293171
50538,50541,3.86907225960231
50539,50273,0.19103103717102
50539,50741,0.431034134184621
50539,50541,0.893636256513785
50540,50538,3.35378126283191
50540,50741,0.391091865736445
50540,50541,0.283463446523642
50541,50544,0.718352062253227
50541,50516,3.46969233510394
50541,50456,3.84098517117872
50541,50538,3.36395166909526
50541,50539,1.09701195328369
50541,50540,0.327220221817601
50541,50542,0.239176468250456
50542,50546,0.674348451960751
50542,50541,0.271790398097237
50544,50467,0.283128485243716
50544,50541,0.685701498964342
50544,50549,0.7997904079014
50545,50320,0.744684571855207
50545,50529,5.49021378463033
50545,50547,2.45693578459683
50545,50516,5.57058691891237
50545,50554,1.80870558463912
50545,50538,1.34102155278093
50545,50556,2.07305258940884
50545,50138,0.535599036707284
50545,50141,0.614742130810402
50546,50547,0.470954171878968
50546,50542,0.818789908677025
50547,50545,2.26210447421982
50547,50546,0.575892607366714
50547,50548,0.337268888302675
50547,50552,0.441537361405826
50547,50556,0.824865858524365
50547,50456,4.37118160802243
50548,50552,0.471070675312281
50548,50547,0.307335988618274
50549,50544,0.947475023044008
50549,50550,0.807957129705467
50549,50143,0.485519756028848
50550,50593,1.85679668453493
50550,50162,0.344989924083749
50550,50549,0.807957129705467
50550,50552,1.08000350577284
50550,50796,0.428094231643617
50550,50573,1.18377189563978
50551,50553,0.417668000615721
50551,50141,0.518384264325352
50551,50558,1.79377664548978
50552,50547,0.498209674688322
50552,50548,0.557185680036615
50552,50582,1.56298968408919
50552,50550,1.12033327732542
50553,50551,0.489113656077764
50553,50567,1.00878703951592
50554,50456,5.54324100358702
50554,50545,1.81015851991354
50554,50556,0.430987033421255
50554,50558,0.441580080104962
50555,50562,0.678522309921129
50555,50557,0.740003211921989
50555,50717,2.17707783992551
50555,50598,1.8835162316033
50555,50783,1.30641538416022
50556,50577,1.05702269152985
50556,50554,0.378434306267851
50556,50547,1.01470034201851
50556,50545,2.07123071255972
50557,50562,0.456473812466331
50557,50603,1.66000720595259
50557,50598,1.54252510542867
50557,50555,0.902882846155688
50557,50779,0.090334877609412
50557,50050,0.448462352533886
50557,50573,0.707715348253472
50558,50554,0.520882976880187
50558,50551,1.65772293341365
50559,50784,1.22872954075132
50559,50569,0.762417369227697
50559,50586,1.1694163560482
50559,50389,1.25767640507185
50559,50718,0.802731534907621
50562,50778,0.296170491616775
50562,50555,0.801433374564697
50562,50755,1.19241824949633
50562,50557,0.472534022539808
50562,50717,1.62120998115679
50564,50569,1.07667138003733
50564,50594,1.31489135353446
50567,50568,0.195189927716356
50567,50553,1.23808314795062
50568,50112,0.229164822050986
50568,50577,3.27835566518208
50568,50567,0.226011850396653
50569,50592,0.858237805906866
50569,50019,0.780961312390852
50569,50564,1.16449705046723
50569,50559,0.831242749990013
50572,50792,0.207573699265186
50573,50785,0.567476686420492
50573,50755,1.63615396477893
50573,50793,0.193458268571142
50573,50795,0.65943737855714
50573,50604,1.19133901814442
50573,50797,0.637558844638344
50573,50798,0.272053666704486
50573,50781,0.53956172315008
50573,50800,0.174762624385453
50573,50801,0.754263362636496
50573,50787,0.703028203447751
50573,50550,1.25283002065244
50573,50777,0.775130690079871
50573,50776,0.676809326943429
50573,50169,1.13510269370277
50573,50778,0.387397827571637
50573,50779,0.713943596141226
50573,50780,0.676103749793155
50573,50557,0.831949320634288
50573,50782,0.245153681039848
50573,50783,0.441590411381814
50577,50568,2.71362514918441
50577,50556,1.23644507586956
50577,50582,0.327525822534321
50582,50552,1.92924531339313
50582,50577,0.378290034839452
50582,50593,1.06765502757702
50582,50758,0.349189769315438
50582,50801,0.910237215447627
50586,50592,0.764862648815635
50586,50594,0.591339093111857
50586,50019,0.228399482982664
50586,50613,2.61157225456377
50586,50559,1.10710343176159
50588,50592,0.751606837360845
50588,50169,0.678395551985587
50588,50363,0.657519695605004
50588,50597,0.759060039541521
50588,50613,1.61114086086803
50590,50169,1.67988102003717
50590,50594,0.365502311673026
50590,50019,0.358630138183534
50590,50613,2.58159127201306
50590,50223,3.40136738737767
50592,50569,0.9141165099721
50592,50586,0.913043995270192
50592,50588,0.619176289941523
50593,50788,0.150790315780512
50593,50613,1.0120668305608
50593,50582,0.954381894367585
50593,50775,0.453865615340432
50593,50776,0.387836401705141
50593,50777,0.431971303166018
50593,50550,2.11196378501697
50594,50586,0.442964468926034
50594,50214,3.30193312425669
50594,50564,1.22697965631027
50594,50725,1.4915532819985
50594,50590,0.29149354009982
50597,50786,0.992023197256192
50597,50613,1.08742604819388
50597,50598,0.165914257414508
50597,50776,0.7217711588156
50597,50588,0.893586779325968
50597,50795,0.273634372576295
50597,50780,0.273601896669505
50597,50604,0.635828905061233
50597,50783,0.626593103656083
50598,50169,0.274120081720254
50598,50610,0.476820391826926
50598,50555,2.27474332208469
50598,50597,0.173683549671335
50598,50557,1.79758017901368
50599,50272,1.84399225728963
50599,50609,0.399490914333532
50599,50301,0.902702217391299
50599,50223,0.33981333459489
50602,50291,2.30154654060301
50602,50613,0.957966481448052
50602,50758,0.717353016154873
50603,50608,0.236352708154167
50603,50050,2.3215934527285
50603,50613,0.737089399565296
50603,50790,2.21616687883586
50603,50791,0.402674095612929
50603,50604,0.252826614737212
50603,50610,0.247578068702708
50603,50557,1.89831404445843
50604,50608,0.202371706192577
50604,50613,0.640173964295609
50604,50790,2.36315720040468
50604,50603,0.271990321568818
50604,50573,1.45557387653742
50604,50606,0.230524475004064
50604,50597,0.712394335692062
50606,50608,0.343598431347945
50606,50604,0.263245242447185
50606,50613,0.588286555479685
50606,50614,0.811990332536917
50606,50775,0.075251462393067
50608,50603,0.256712570893485
50608,50604,0.201493637611966
50608,50606,0.306684779282697
50609,50612,0.641848223950244
50609,50599,0.339565414848369
50610,50603,0.256676279209914
50610,50598,0.572367913955991
50611,50280,0.776465237372584
50611,50617,1.11302692852742
50612,50609,0.628191820871344
50612,50619,0.802867861884605
50612,50301,0.62418220187958
50612,50129,1.01471439132462
50613,50593,1.21218387301613
50613,50755,3.40446526350323
50613,50597,1.25388217131423
50613,50758,1.55130759163012
50613,50631,2.94076435367812
50613,50440,0.591300406024345
50613,50796,2.63362891625013
50613,50602,0.967787070992099
50613,50603,0.846133046705111
50613,50604,0.753482325660259
50613,50606,0.667568482612908
50613,50799,0.595541202760498
50613,50642,3.58515880750333
50613,50614,0.431967322781919
50613,50775,0.684807920374779
50613,50169,1.48009573722137
50613,50586,2.96053303287437
50613,50588,1.87327454188337
50613,50590,3.30007287707894
50613,50017,3.17620834570595
50614,50440,0.552734907480864
50614,50613,0.407251299631065
50614,50606,0.897568966723102
50617,50129,0.251735851617312
50617,50611,1.13555545794081
50617,50646,5.56368225554535
50618,50200,0.464787418927046
50618,50403,3.04924410242056
50619,50272,0.662482966224224
50619,50612,0.702543695791347
50620,50200,1.49752888110413
50620,50621,0.996077321067364
50620,50623,1.23238302909574
50621,50620,0.925992095244292
50621,50623,1.0397536772147
50622,50624,0.715118471445231
50622,50353,1.40699832858486
50622,50452,0.3037310704237
50622,50439,1.69753754470798
50622,50440,2.09644237682804
50622,50628,0.605049780766812
50623,50627,0.9646992664277
50623,50620,1.2095368579746
50623,50621,1.0862318159609
50624,50353,1.12376721869423
50624,50631,0.849602545556992
50624,50628,0.514133335329557
50624,50622,0.732895790554489
50624,50439,1.64830442762028
50625,50452,0.702307709242915
50625,50630,0.564490746955596
50626,50632,0.594180504779917
50626,50627,1.95735489263352
50626,50651,4.08535854126138
50626,50446,0.702304575856955
50627,50200,2.25809126515664
50627,50641,1.57773720729169
50627,50626,1.64496657611352
50627,50446,1.98884387138383
50627,50623,0.994655641785813
50628,50624,0.601193609512252
50628,50634,0.826862234747605
50628,50622,0.655213960827894
50630,50625,0.634633951787885
50630,50634,0.65794949427126
50630,50453,0.376475613951158
50630,50073,0.975006472062483
50631,50624,0.928539587812136
50631,50642,0.769061120491885
50631,50634,0.5734232304837
50631,50613,3.44900954425102
50632,50626,0.552294546973265
50632,50639,0.696872565491573
50634,50642,0.775050932667136
50634,50628,0.908426723692009
50634,50453,0.548418429584496
50634,50454,0.8055619093879
50634,50631,0.661166130904542
50634,50630,0.674507207012295
50636,50658,0.335142089685053
50636,50243,0.557136355964643
50636,50637,0.192240044716914
50637,50636,0.175836990071756
50637,50094,0.341323689984926
50639,50641,2.17730202310115
50639,50646,2.35967891446147
50639,50632,0.654891452257619
50639,50649,1.94714894711094
50639,50458,1.09058947794037
50639,50430,2.2348845474636
50641,50627,1.59950159372692
50641,50646,0.713901656398485
50641,50639,2.06732616007167
50642,50216,0.404850057198132
50642,50634,0.819817706153832
50642,50613,4.18036056455095
50642,50454,0.38632054477986
50642,50631,0.854314749846325
50643,50073,0.255214660494506
50643,50719,0.509075867466271
50644,50216,0.334352408726192
50644,50024,1.55725925417128
50644,50454,0.484338893585813
50646,50648,0.578248751838105
50646,50641,0.692597799848212
50646,50650,2.02802149651297
50646,50617,4.75366134619296
50646,50639,2.23886929549965
50647,50649,0.602633798271321
50647,50458,0.618295687014718
50648,50651,2.46127974950274
50648,50646,0.601424027070107
50649,50401,1.21233370134988
50649,50647,0.568875276317553
50649,50639,1.87797000266288
50650,50646,1.9905463374937
50651,50648,2.63958009337918
50651,50626,3.9850440316402
50651,50652,0.842728495505514
50652,50401,1.41041446177807
50652,50651,0.888059647030222
50654,50297,1.1019562522057
50654,50181,0.272015040870674
50658,50636,0.354021036759104
50658,50046,0.200486832336823
50660,50674,0.413041048356945
50660,50284,1.0158730707035
50661,50192,0.381113644305082
50661,50690,7.92406266454792
50674,50660,0.762537320043591
50674,50150,0.485894695983133
50677,50130,5.55562618773651
50678,50217,0.478699485529756
50678,50700,7.80457265415929
50682,50690,12.4523145051212
50682,50291,11.0382863727771
50690,50682,12.4523145051212
50690,50700,5.66883254856749
50690,50661,7.92406266454792
50700,50690,5.66883254856749
50700,50678,7.80457265415929
51177,51177,0.370053381345302
51177,50098,2.24982587438116
50713,50354,1.98731929474541
50713,50179,2.72952150863547
50713,50108,2.15676294583343
50714,50505,0.883687023836248
50714,50516,1.4530175092193
50715,50513,0.648902431464061
50715,50507,0.550490872618268
50716,50489,0.681291901868719
50716,50250,3.22773067162669
50716,50487,0.809545561989964
50717,50562,1.30610554038148
50717,50555,2.06308307665281
50717,50755,0.345799636578199
50717,50389,1.49510412841954
50718,50305,1.90891600847342
50718,50559,0.752946033363992
50718,50725,0.548481791227263
50718,50389,3.22942611554125
50719,50225,0.888378521066955
50719,50643,0.469480226192324
50719,50452,2.57451822278344
50719,50719,1.583752939043224
50720,50378,0.197315054971113
50720,50327,2.28740221775651
50725,50305,0.641948004540867
50725,50594,1.58355037624596
50725,50029,8.40073969487184
50725,50718,0.472823976712813
50741,50539,0.507146038466356
50741,50540,0.291915554514032
50742,50419,3.0933742806364
50742,50263,2.7569310771633
50743,50314,3.25018559115908
50743,50228,0.923238032932713
50743,50325,2.92862162812083
50743,50287,2.33406591875544
50744,50248,5.92413094508119
50744,50058,4.9809997026869
50744,50075,9.82120273222882
50755,50613,2.66180603903102
50755,50562,1.05552231435605
50755,50389,1.11973201069956
50755,50573,1.40693984131013
50755,50717,0.421991840780714
50756,50448,0.878908689530847
50756,50379,1.57317544936703
50756,50486,3.69365487614293
50758,50457,1.9455394802593
50758,50602,0.646279181264638
50758,50613,1.45259078164794
50758,50582,0.395192520023382
50759,50232,1.06243081057283
50759,50411,0.986542782990396
50759,50303,1.24200301701242
50761,50489,0.378386653204853
50761,50307,0.645402235898807
50761,50134,0.679623767027344
50762,50322,0.726443826859139
50762,50286,1.98315573511609
50762,50326,1.59363836626513
50775,50593,0.519756611698028
50775,50613,0.494337573882401
50775,50606,0.075251462393067
50775,50799,0.177124461551102
50776,50593,0.231715843348265
50776,50786,0.12588117213234
50776,50788,0.131489328836546
50776,50597,0.722334831595174
50776,50777,0.251948191519781
50776,50573,0.677376511960156
50777,50776,0.264251582119422
50777,50801,0.319220894410515
50777,50573,0.776760194021838
50777,50593,0.283023419489869
50778,50800,0.193206135133599
50778,50562,0.336866483043036
50778,50573,0.338774530444647
50779,50800,0.418402976580847
50779,50573,0.508094975643703
50779,50557,0.102017654388602
50780,50783,0.241041092546432
50780,50573,0.646818506178257
50780,50597,0.248107808385083
50781,50573,0.480806252445961
50781,50798,0.345927076291517
50782,50786,0.386432452031001
50782,50788,0.360623386873606
50782,50573,0.291525777053251
50783,50800,0.52180456994919
50783,50597,0.448841661047344
50783,50792,0.422806477992342
50783,50555,1.50959065769102
50783,50780,0.201693758428863
50783,50573,0.472028251571093
50784,50559,1.04040943855161
50785,50801,0.194103621586419
50785,50787,0.514849956220782
50785,50573,0.476782824704389
50786,50776,0.12002631504138
50786,50597,0.841574479969887
50786,50782,0.414633408395846
50787,50785,0.45048852785478
50787,50573,0.539307285607476
50787,50797,0.150315886032949
50788,50776,0.151412354152072
50788,50593,0.134303850412442
50788,50795,0.413342754454877
50788,50789,0.150315886032924
50788,50782,0.437701515688546
50789,50788,0.150315886032925
50789,50790,1.76030649907786
50790,50795,1.44970287984889
50790,50604,1.97305397884549
50790,50603,1.8392486422777
50790,50789,1.51990558288891
50791,50603,0.252247454091339
50792,50572,0.100021927704691
50792,50783,0.398931150794998
50793,50573,0.213420813752512
50795,50788,0.401038534940354
50795,50573,0.647979196747276
50795,50790,1.66181492235302
50795,50597,0.269437782067896
50796,50522,6.00420823404402
50796,50613,2.26369906330206
50796,50550,0.523235102572345
50797,50787,0.157059966875394
50797,50573,0.482020972930965
50798,50781,0.387111595268861
50798,50573,0.134367614489985
50799,50613,0.530341591548265
50799,50775,0.201267514087796
50800,50778,0.213603330741733
50800,50779,0.473788751820166
50800,50573,0.144001347429149
50800,50783,0.463533125852513
50801,50777,0.27990926363841
50801,50573,0.690102775405102
50801,50582,0.715500416409074
50801,50785,0.21410661736738
51175,51173,6.505742449229366
51175,51175,2.85842728605196
51175,50186,2.0708189410949043
51175,50207,0.467741827065453
51175,50090,5.8990060821270465
51175,50421,4.850695081034926
51171,50032,1.553360813357061
51171,51171,2.8130849687811
51171,50409,4.504068858438662
51171,50186,0.930495881166231
51171,50365,2.108791372711267
51171,50415,5.014313702821601
51172,50147,6.832426236363136
51172,50180,9.97703414649359
51172,50409,0.691489311089672
51172,50411,9.990351603449996
51172,50415,11.703719681429865
51172,50160,12.07796430548619
51172,50421,3.584281523324793
51172,50249,6.661763207150626
51172,50232,2.695165420365496
51172,51172,0.920300252906072
51172,50235,10.363376717170015
51172,50101,9.217913752391024
51173,50186,5.637671942097319
51173,51173,2.24559985264464
51173,50090,3.7599495395121103
51173,50421,6.3129761459915
51173,51175,6.505742449229366
51170,51170,0.652153020134656
51170,50235,2.929082333573597
51170,50330,0.6364289560074631
50001,50056,1.81796321070089
50001,50473,7.51228130057417
50001,50100,1.67117335092611
50001,50293,2.18937691576277
50002,50275,3.07246425672563
50003,50052,3.63851246792518
50003,50182,2.70640249813394
50004,50034,1.5267060521452
50004,50211,1.382699155093162
50004,50004,1.7543891482894
50004,50339,3.42852605761645
50005,50248,6.55484656413031
50005,50108,4.7856191313632
50005,50332,4.27050686901992
50006,50019,0.730387643825483
50006,50300,1.66182755015394
50006,50363,0.784421185891008
50007,50410,2.5333882513688
50007,50069,0.784098989547333
50008,50302,3.95688833875175
50009,50081,2.08254368863346
50009,50069,1.0038017842958
50009,50193,1.68139439965984
50010,50081,0.821922668440398
50010,50132,2.33958592419783
50011,50208,7.91103710449364
50011,50179,0.814230776396741
50011,50011,2.78807193960526
50011,50199,0.777975574303132
50011,50295,2.504235470971564
50011,50283,2.54302125317051
50012,50077,0.633145873627367
50012,50125,1.09135122251318
50012,50063,7.91107025789112
50013,50408,5.47188353609267
50013,50211,1.80868223126115
50013,50315,4.75740196611906
50013,50013,6.46380197394202
50014,50405,0.408763974320336
50014,50094,0.429800579586471
50015,50393,2.12679635248765
50015,50132,1.29502210457308
50016,50368,12.3994111113234
50016,50354,0.966503969301916
50017,50291,1.81771737522729
50017,50452,2.88443443915707
50017,50613,4.06795392946844
50017,50297,1.65359850282427
50017,50440,3.72832099194816
50017,50516,11.2388445058102
50017,50196,0.688987690665048
50019,50569,0.73760265431489
50019,50586,0.230332183599162
50019,50204,0.771936259124389
50019,50006,0.775420082695547
50019,50590,0.430782059670771
50020,50209,1.42686614861722
50020,50020,1.593267094826348
50020,50502,2.210489962751724
50020,50294,1.546440080642697
50020,50504,0.304186694696688
50020,50509,0.529922763884524
50021,50260,3.61268028084871
50021,50390,1.19279799677793
50022,50066,2.50708344576301
50022,50323,0.997272209017682
50022,50311,1.01896131129369
50022,50201,1.035623050936
50022,50171,0.474564960219515
50022,50110,0.634881162521873
50023,50376,5.33843453270536
50023,50184,4.04243862025379
50023,50039,7.33072379248237
50023,50219,4.48691952242771
50023,50271,10.0031291996811
50024,50225,2.87483741105333
50024,50644,1.55725925417128
50024,50454,0.40168070818391
50024,50024,1.18803222442757
50024,50026,3.17215756975016
50024,50139,3.726779444921225
50025,50025,5.0361832008341
50025,50202,4.80343293892038
50025,50027,4.18024197645452
50025,50437,8.28633570303355
50025,50153,9.07218004993931
50026,50225,3.7012088325669
50026,50290,6.900339977507789
50026,50024,1.32173232072923
50026,50072,5.07648252031964
50026,50170,1.48911248307153
50026,50139,6.44266503834585
50026,50026,2.42732162101614
50027,50153,8.216238825559731
50027,50027,3.32430075207494
50027,50431,3.49364515989943
50027,50025,4.18024197645452
50028,50192,0.733886838710005
50028,50254,0.632895932159993
50029,50301,2.64875445795718
50029,50214,2.62544222410873
50029,50725,8.40073969487184
50030,50318,2.64402424957341
50030,50154,8.267108838693883
50030,50282,10.848143220221703
50030,50030,0.622147218753004
50030,50341,3.303977841757259
50031,50176,3.6945114084347
50031,50040,2.32897573082883
50031,50250,0.911878719292784
50032,50032,0.293636657933022
50032,50098,4.543490938977272
50032,51171,1.553360813357061
50032,51176,4.0851507134478595
50032,50186,1.96727635579346
50032,50156,2.908194751472009
50032,50365,2.737175373854
50033,50088,4.39847687712229
50033,50371,2.96092717389347
50033,50068,2.27901402988224
50034,50336,2.56098372918778
50034,50209,1.43225628294596
50034,50004,1.5267060521452
50034,50533,4.79877697682226
50034,50166,3.52865269643571
50034,50509,0.298937462312345
50034,50383,0.253542903398081
50035,50259,2.47152305421071
50035,50035,1.01721411035733
50035,50085,2.23806963170802
50035,50343,7.309652254987615
50036,50531,0.340622008150047
50036,50319,2.0115212729154
50037,50040,0.628271833325398
50037,50406,2.12758559152357
50039,50404,3.85916648857645
50039,50023,7.33072379248237
50040,50037,1.50785239998096
50040,50407,6.44355463778554
50040,50264,0.939354628554512
50040,50250,0.468364844129354
50040,50269,0.997675751717765
50040,50031,2.32897573082883
50041,50459,4.66245453232675
50041,50099,2.28965841643876
50041,50277,0.881464009053903
50042,50323,0.364862852547167
50042,50172,2.07278376097108
50042,50171,0.422597318699118
50043,50122,1.75285221785151
50043,50174,2.25796330617838
50045,50201,3.86296715485306
50045,50045,4.09736714487748
50045,50089,3.9218285433693003
50045,50349,1.17060510935874
50046,50658,0.198259328030298
50046,50243,1.65178050208944
50046,50452,2.84934385355946
50046,50181,0.175832960071779
50046,50074,1.14033630889468
50047,50324,3.17152617878629
50047,50110,0.935272355375947
50048,50289,1.97925746586654
50048,50082,9.18736226183623
50048,50084,7.72504457260898
50048,50470,6.38957386870367
50049,50336,1.42426981523161
50049,50226,3.40220075947303
50049,50205,1.26968806800372
50049,50358,1.54589913465076
50049,50110,0.448003133944996
50050,50169,1.83554266664253
50050,50162,0.21499576040083
50050,50603,1.90686184940143
50050,50557,0.378965905936373
50051,50520,0.210611482501836
50051,50066,0.523270832118064
50051,50358,1.77015643410497
50052,50298,3.20711585924719
50052,50003,3.63851246792518
50052,50413,3.65636986912543
50053,50083,1.59615784819519
50053,50099,0.225279880434099
50053,50062,3.15464294796352
50054,50337,3.17248377262959
50054,50157,1.86569114928034
50055,50395,1.38273026506706
50055,50348,1.83965651718604
50056,50001,1.81796321070089
50056,50370,1.06698724553594
50056,50314,4.20591304839145
50057,50242,2.14909236091716
50057,50059,6.19110811500083
50057,50157,4.03695517793701
50058,50744,4.9809997026869
50058,50360,8.5814981840747
50058,50058,7.18742901423244
50058,50163,4.29886849755933
50059,50057,6.19110811500083
50059,50091,1.58699285949463
50059,50142,4.19251710948632
50060,50368,3.89287203066911
50060,50299,6.54402826445121
50061,50061,8.08273231789472
50061,50444,7.15906158098604
50061,50445,6.29104413008562
50061,50142,3.14419877012804
50061,50231,5.97555529261097
50062,50424,1.73220820998485
50062,50053,3.15464294796352
50063,50012,7.91107025789112
50063,50157,4.03512784698129
50063,50270,2.65988409094388
50064,50233,2.23413785758173
50064,50333,3.17763051211535
50065,50379,0.665513337323398
50065,50167,1.11902702248109
50066,50051,0.544741089504341
50066,50102,2.38036308918762
50066,50022,2.63689628440969
50066,50086,0.822296406709814
50067,50161,1.32581674769692
50067,50106,1.85340079071719
50067,50092,1.52979994037242
50068,50033,2.27901402988224
50068,50372,2.19124272399659
50068,50239,3.19930854584399
50069,50113,0.522476749334223
50069,50381,2.54000886697825
50069,50009,1.0038017842958
50069,50007,0.784098989547333
50070,50130,12.6366052714174
